Paper Name,DOI,API Name,Chitosan Mass Fraction (%),Alginate Mass Fraction (%),Surfactant Mass Fraction (%),Crosslinker Mass Fraction (%),Total Solid Concentration (mg/mL),Particle Size (nm),Zeta Potential (mV),Encapsulation Efficiency (%),Effective SLogP,Effective TPSA,Effective AMW,Effective NumRotBonds,Effective NumHBD,Effective NumHBA,Effective NumAromaticRings,Effective NumSaturatedRings,Effective NumAliphaticRings,Effective MolMR,Effective FractionCSP3,Effective NumHeteroatoms,Total API Mass Fraction (%),Emulsion_Solvent_Evaporation,Contains_Surfactant,Surfactant_HLB,Surfactant_MW,Crosslinker_Cationic_Valency,Crosslinker_Anic_Valency,Crosslinker_Cationic_Charge_Density,Crosslinker_Anic_Charge_Density,Contains_Crosslinker,Chitosan_DDA_Pct,Chitosan_MW_Grade_Encoded,Stirring_Speed_RPM,Temperature_C,Sonication_Time_min,pH_Standardized
"Preparation, characterization and optimization of glipizide controlled release nanoparticles","Emami J, Boushehri MS, Varshosaz J. Preparation, characterization and optimization of glipizide controlled release nanoparticles. Res Pharm Sci. 2014 Sep-Oct;9(5):301-14. PMID: 25657802; PMCID: PMC4317998.",Glipizide,22.2222222222222,22.2222222222222,0,0,0.473684210526316,399.9,-25.17,91.9,2.07812,130.15,445.545,7,3,6,2,1,1,114.9744,0.428571428571429,10,55.5555555555556,0,0,0,0,2,0,0.0180212650928095,0,1,60,1,1000,25,,5.95
"Preparation, characterization and optimization of glipizide controlled release nanoparticles","Emami J, Boushehri MS, Varshosaz J. Preparation, characterization and optimization of glipizide controlled release nanoparticles. Res Pharm Sci. 2014 Sep-Oct;9(5):301-14. PMID: 25657802; PMCID: PMC4317998.",Glipizide,62.5,6.25,0,0,0.842105263157895,2010,-19.23,91.96,2.07812,130.15,445.545,7,3,6,2,1,1,114.9744,0.428571428571429,10,31.25,0,0,0,0,2,0,0.0180212650928095,0,1,60,1,1000,25,,5.95
"Preparation, characterization and optimization of glipizide controlled release nanoparticles","Emami J, Boushehri MS, Varshosaz J. Preparation, characterization and optimization of glipizide controlled release nanoparticles. Res Pharm Sci. 2014 Sep-Oct;9(5):301-14. PMID: 25657802; PMCID: PMC4317998.",Glipizide,12.5,25,0,0,0.421052631578947,713.7,-20.87,91.54,2.07812,130.15,445.545,7,3,6,2,1,1,114.9744,0.428571428571429,10,62.5,0,0,0,0,2,0,0.0180212650928095,0,1,60,1,1000,25,,5.95
"Preparation, characterization and optimization of glipizide controlled release nanoparticles","Emami J, Boushehri MS, Varshosaz J. Preparation, characterization and optimization of glipizide controlled release nanoparticles. Res Pharm Sci. 2014 Sep-Oct;9(5):301-14. PMID: 25657802; PMCID: PMC4317998.",Glipizide,22.2222222222222,22.2222222222222,0,0,0.473684210526316,603,10.06,92.06,2.07812,130.15,445.545,7,3,6,2,1,1,114.9744,0.428571428571429,10,55.5555555555556,0,0,0,0,2,0,0.0180212650928095,0,1,60,1,2000,25,,5.95
"Preparation, characterization and optimization of glipizide controlled release nanoparticles","Emami J, Boushehri MS, Varshosaz J. Preparation, characterization and optimization of glipizide controlled release nanoparticles. Res Pharm Sci. 2014 Sep-Oct;9(5):301-14. PMID: 25657802; PMCID: PMC4317998.",Glipizide,11.7647058823529,58.8235294117647,0,0,0.894736842105263,431.9,-37.8,93.79,2.07812,130.15,445.545,7,3,6,2,1,1,114.9744,0.428571428571429,10,29.4117647058824,0,0,0,0,2,0,0.0180212650928095,0,1,60,1,500,25,,5.95
"Preparation, characterization and optimization of glipizide controlled release nanoparticles","Emami J, Boushehri MS, Varshosaz J. Preparation, characterization and optimization of glipizide controlled release nanoparticles. Res Pharm Sci. 2014 Sep-Oct;9(5):301-14. PMID: 25657802; PMCID: PMC4317998.",Glipizide,25,12.5,0,0,0.421052631578947,1108,-25.83,92.1,2.07812,130.15,445.545,7,3,6,2,1,1,114.9744,0.428571428571429,10,62.5,0,0,0,0,2,0,0.0180212650928095,0,1,60,1,500,25,,5.95
"Preparation, characterization and optimization of glipizide controlled release nanoparticles","Emami J, Boushehri MS, Varshosaz J. Preparation, characterization and optimization of glipizide controlled release nanoparticles. Res Pharm Sci. 2014 Sep-Oct;9(5):301-14. PMID: 25657802; PMCID: PMC4317998.",Glipizide,11.7647058823529,58.8235294117647,0,0,0.894736842105263,356.5,-35.53,92.95,2.07812,130.15,445.545,7,3,6,2,1,1,114.9744,0.428571428571429,10,29.4117647058824,0,0,0,0,2,0,0.0180212650928095,0,1,60,1,1000,25,,5.95
"Preparation, characterization and optimization of glipizide controlled release nanoparticles","Emami J, Boushehri MS, Varshosaz J. Preparation, characterization and optimization of glipizide controlled release nanoparticles. Res Pharm Sci. 2014 Sep-Oct;9(5):301-14. PMID: 25657802; PMCID: PMC4317998.",Glipizide,12.5,25,0,0,0.421052631578947,233.9,-23.47,90.38,2.07812,130.15,445.545,7,3,6,2,1,1,114.9744,0.428571428571429,10,62.5,0,0,0,0,2,0,0.0180212650928095,0,1,60,1,500,25,,5.95
"Preparation, characterization and optimization of glipizide controlled release nanoparticles","Emami J, Boushehri MS, Varshosaz J. Preparation, characterization and optimization of glipizide controlled release nanoparticles. Res Pharm Sci. 2014 Sep-Oct;9(5):301-14. PMID: 25657802; PMCID: PMC4317998.",Glipizide,22.2222222222222,22.2222222222222,0,0,0.473684210526316,496,-28,92.34,2.07812,130.15,445.545,7,3,6,2,1,1,114.9744,0.428571428571429,10,55.5555555555556,0,0,0,0,2,0,0.0180212650928095,0,1,60,1,2000,25,,5.95
"Preparation, characterization and optimization of glipizide controlled release nanoparticles","Emami J, Boushehri MS, Varshosaz J. Preparation, characterization and optimization of glipizide controlled release nanoparticles. Res Pharm Sci. 2014 Sep-Oct;9(5):301-14. PMID: 25657802; PMCID: PMC4317998.",Glipizide,12.5,25,0,0,0.421052631578947,353.6,-30.97,91.92,2.07812,130.15,445.545,7,3,6,2,1,1,114.9744,0.428571428571429,10,62.5,0,0,0,0,2,0,0.0180212650928095,0,1,60,1,1000,25,,5.95
"Preparation, characterization and optimization of glipizide controlled release nanoparticles","Emami J, Boushehri MS, Varshosaz J. Preparation, characterization and optimization of glipizide controlled release nanoparticles. Res Pharm Sci. 2014 Sep-Oct;9(5):301-14. PMID: 25657802; PMCID: PMC4317998.",Glipizide,25,12.5,0,0,0.421052631578947,4284,-26.13,90.33,2.07812,130.15,445.545,7,3,6,2,1,1,114.9744,0.428571428571429,10,62.5,0,0,0,0,2,0,0.0180212650928095,0,1,60,1,1000,25,,5.95
"Preparation, characterization and optimization of glipizide controlled release nanoparticles","Emami J, Boushehri MS, Varshosaz J. Preparation, characterization and optimization of glipizide controlled release nanoparticles. Res Pharm Sci. 2014 Sep-Oct;9(5):301-14. PMID: 25657802; PMCID: PMC4317998.",Glipizide,58.8235294117647,11.7647058823529,0,0,0.894736842105263,889.7,16.33,93.17,2.07812,130.15,445.545,7,3,6,2,1,1,114.9744,0.428571428571429,10,29.4117647058824,0,0,0,0,2,0,0.0180212650928095,0,1,60,1,2000,25,,5.95
"Preparation, characterization and optimization of glipizide controlled release nanoparticles","Emami J, Boushehri MS, Varshosaz J. Preparation, characterization and optimization of glipizide controlled release nanoparticles. Res Pharm Sci. 2014 Sep-Oct;9(5):301-14. PMID: 25657802; PMCID: PMC4317998.",Glipizide,22.2222222222222,22.2222222222222,0,0,0.473684210526316,359.9,-27.17,93.9,2.07812,130.15,445.545,7,3,6,2,1,1,114.9744,0.428571428571429,10,55.5555555555556,0,0,0,0,2,0,0.0180212650928095,0,1,60,1,1000,25,,5.95
"Preparation, characterization and optimization of glipizide controlled release nanoparticles","Emami J, Boushehri MS, Varshosaz J. Preparation, characterization and optimization of glipizide controlled release nanoparticles. Res Pharm Sci. 2014 Sep-Oct;9(5):301-14. PMID: 25657802; PMCID: PMC4317998.",Glipizide,40,40,0,0,1.31578947368421,675,-33.93,92.83,2.07812,130.15,445.545,7,3,6,2,1,1,114.9744,0.428571428571429,10,20,0,0,0,0,2,0,0.0180212650928095,0,1,60,1,1000,25,,5.95
"Preparation, characterization and optimization of glipizide controlled release nanoparticles","Emami J, Boushehri MS, Varshosaz J. Preparation, characterization and optimization of glipizide controlled release nanoparticles. Res Pharm Sci. 2014 Sep-Oct;9(5):301-14. PMID: 25657802; PMCID: PMC4317998.",Glipizide,22.2222222222222,22.2222222222222,0,0,0.473684210526316,173,9.607,92.37,2.07812,130.15,445.545,7,3,6,2,1,1,114.9744,0.428571428571429,10,55.5555555555556,0,0,0,0,2,0,0.0180212650928095,0,1,60,1,500,25,,5.95
"Preparation, characterization and optimization of glipizide controlled release nanoparticles","Emami J, Boushehri MS, Varshosaz J. Preparation, characterization and optimization of glipizide controlled release nanoparticles. Res Pharm Sci. 2014 Sep-Oct;9(5):301-14. PMID: 25657802; PMCID: PMC4317998.",Glipizide,14.2857142857143,14.2857142857143,0,0,0.368421052631579,372.3,-29.93,93.46,2.07812,130.15,445.545,7,3,6,2,1,1,114.9744,0.428571428571429,10,71.4285714285714,0,0,0,0,2,0,0.0180212650928095,0,1,60,1,1000,25,,5.95
"Preparation, characterization and optimization of glipizide controlled release nanoparticles","Emami J, Boushehri MS, Varshosaz J. Preparation, characterization and optimization of glipizide controlled release nanoparticles. Res Pharm Sci. 2014 Sep-Oct;9(5):301-14. PMID: 25657802; PMCID: PMC4317998.",Glipizide,22.2222222222222,22.2222222222222,0,0,0.473684210526316,703,-16.1,92.37,2.07812,130.15,445.545,7,3,6,2,1,1,114.9744,0.428571428571429,10,55.5555555555556,0,0,0,0,2,0,0.0180212650928095,0,1,60,1,500,25,,5.95
"Preparation, characterization and optimization of glipizide controlled release nanoparticles","Emami J, Boushehri MS, Varshosaz J. Preparation, characterization and optimization of glipizide controlled release nanoparticles. Res Pharm Sci. 2014 Sep-Oct;9(5):301-14. PMID: 25657802; PMCID: PMC4317998.",Glipizide,11.7647058823529,58.8235294117647,0,0,0.894736842105263,384.8,-32.57,90.15,2.07812,130.15,445.545,7,3,6,2,1,1,114.9744,0.428571428571429,10,29.4117647058824,0,0,0,0,2,0,0.0180212650928095,0,1,60,1,2000,25,,5.95
Chitosan coated sodium alginate-chitosan nanoparticles loaded with 5-FU for ocular delivery: In vitro characterization and in vivo study in rabbit eye,10.1016/j.ejps.2012.08.001,5-FU,35.2941176470588,58.8235294117647,0,0,0.85,329,,6.19,-0.7977,65.72,130.078,0,2,2,1,0,0,27.6414,0,5,5.88235294117647,0,0,0,0,0,0,0,0,0,,2,500,,5,
Chitosan coated sodium alginate-chitosan nanoparticles loaded with 5-FU for ocular delivery: In vitro characterization and in vivo study in rabbit eye,10.1016/j.ejps.2012.08.001,5-FU,42.1052631578947,52.6315789473684,0,0,0.95,345,,9.98,-0.7977,65.72,130.078,0,2,2,1,0,0,27.6414,0,5,5.26315789473684,0,0,0,0,0,0,0,0,0,,2,500,,5,
Chitosan coated sodium alginate-chitosan nanoparticles loaded with 5-FU for ocular delivery: In vitro characterization and in vivo study in rabbit eye,10.1016/j.ejps.2012.08.001,5-FU,47.6190476190476,47.6190476190476,0,0,1.05,376,,12.29,-0.7977,65.72,130.078,0,2,2,1,0,0,27.6414,0,5,4.76190476190476,0,0,0,0,0,0,0,0,0,,2,500,,5,
Chitosan coated sodium alginate-chitosan nanoparticles loaded with 5-FU for ocular delivery: In vitro characterization and in vivo study in rabbit eye,10.1016/j.ejps.2012.08.001,5-FU,27.2727272727273,68.1818181818182,0,0,1.1,355,,14.31,-0.7977,65.72,130.078,0,2,2,1,0,0,27.6414,0,5,4.54545454545455,0,0,0,0,0,0,0,0,0,,2,500,,5,
Chitosan coated sodium alginate-chitosan nanoparticles loaded with 5-FU for ocular delivery: In vitro characterization and in vivo study in rabbit eye,10.1016/j.ejps.2012.08.001,5-FU,33.3333333333333,62.5,0,0,1.2,377,,16.83,-0.7977,65.72,130.078,0,2,2,1,0,0,27.6414,0,5,4.16666666666667,0,0,0,0,0,0,0,0,0,,2,500,,5,
Chitosan coated sodium alginate-chitosan nanoparticles loaded with 5-FU for ocular delivery: In vitro characterization and in vivo study in rabbit eye,10.1016/j.ejps.2012.08.001,5-FU,38.4615384615385,57.6923076923077,0,0,1.3,367,,15.52,-0.7977,65.72,130.078,0,2,2,1,0,0,27.6414,0,5,3.84615384615385,0,0,0,0,0,0,0,0,0,,2,500,,5,
Chitosan coated sodium alginate-chitosan nanoparticles loaded with 5-FU for ocular delivery: In vitro characterization and in vivo study in rabbit eye,10.1016/j.ejps.2012.08.001,5-FU,22.2222222222222,74.0740740740741,0,0,1.35,362,,13.29,-0.7977,65.72,130.078,0,2,2,1,0,0,27.6414,0,5,3.7037037037037,0,0,0,0,0,0,0,0,0,,2,500,,5,
Chitosan coated sodium alginate-chitosan nanoparticles loaded with 5-FU for ocular delivery: In vitro characterization and in vivo study in rabbit eye,10.1016/j.ejps.2012.08.001,5-FU,27.5862068965517,68.9655172413793,0,0,1.45,381,,18.5,-0.7977,65.72,130.078,0,2,2,1,0,0,27.6414,0,5,3.44827586206897,0,0,0,0,0,0,0,0,0,,2,500,,5,
Chitosan coated sodium alginate-chitosan nanoparticles loaded with 5-FU for ocular delivery: In vitro characterization and in vivo study in rabbit eye,10.1016/j.ejps.2012.08.001,5-FU,32.258064516129,64.5161290322581,0,0,1.55,412,,26.66,-0.7977,65.72,130.078,0,2,2,1,0,0,27.6414,0,5,3.2258064516129,0,0,0,0,0,0,0,0,0,,2,500,,5,
Chitosan coated sodium alginate-chitosan nanoparticles loaded with 5-FU for ocular delivery: In vitro characterization and in vivo study in rabbit eye,10.1016/j.ejps.2012.08.001,5-FU,35.2941176470588,58.8235294117647,0,0,0.85,412,,6.19,-0.7977,65.72,130.078,0,2,2,1,0,0,27.6414,0,5,5.88235294117647,0,0,0,0,0,0,0,0,0,,2,500,,5,
Chitosan coated sodium alginate-chitosan nanoparticles loaded with 5-FU for ocular delivery: In vitro characterization and in vivo study in rabbit eye,10.1016/j.ejps.2012.08.001,5-FU,42.1052631578947,52.6315789473684,0,0,0.95,425,,9.98,-0.7977,65.72,130.078,0,2,2,1,0,0,27.6414,0,5,5.26315789473684,0,0,0,0,0,0,0,0,0,,2,500,,5,
Chitosan coated sodium alginate-chitosan nanoparticles loaded with 5-FU for ocular delivery: In vitro characterization and in vivo study in rabbit eye,10.1016/j.ejps.2012.08.001,5-FU,47.6190476190476,47.6190476190476,0,0,1.05,436,,12.29,-0.7977,65.72,130.078,0,2,2,1,0,0,27.6414,0,5,4.76190476190476,0,0,0,0,0,0,0,0,0,,2,500,,5,
Chitosan coated sodium alginate-chitosan nanoparticles loaded with 5-FU for ocular delivery: In vitro characterization and in vivo study in rabbit eye,10.1016/j.ejps.2012.08.001,5-FU,27.2727272727273,68.1818181818182,0,0,1.1,435,,14.31,-0.7977,65.72,130.078,0,2,2,1,0,0,27.6414,0,5,4.54545454545455,0,0,0,0,0,0,0,0,0,,2,500,,5,
Chitosan coated sodium alginate-chitosan nanoparticles loaded with 5-FU for ocular delivery: In vitro characterization and in vivo study in rabbit eye,10.1016/j.ejps.2012.08.001,5-FU,33.3333333333333,62.5,0,0,1.2,427,,16.83,-0.7977,65.72,130.078,0,2,2,1,0,0,27.6414,0,5,4.16666666666667,0,0,0,0,0,0,0,0,0,,2,500,,5,
Chitosan coated sodium alginate-chitosan nanoparticles loaded with 5-FU for ocular delivery: In vitro characterization and in vivo study in rabbit eye,10.1016/j.ejps.2012.08.001,5-FU,38.4615384615385,57.6923076923077,0,0,1.3,478,,15.52,-0.7977,65.72,130.078,0,2,2,1,0,0,27.6414,0,5,3.84615384615385,0,0,0,0,0,0,0,0,0,,2,500,,5,
Chitosan coated sodium alginate-chitosan nanoparticles loaded with 5-FU for ocular delivery: In vitro characterization and in vivo study in rabbit eye,10.1016/j.ejps.2012.08.001,5-FU,22.2222222222222,74.0740740740741,0,0,1.35,425,,13.29,-0.7977,65.72,130.078,0,2,2,1,0,0,27.6414,0,5,3.7037037037037,0,0,0,0,0,0,0,0,0,,2,500,,5,
Chitosan coated sodium alginate-chitosan nanoparticles loaded with 5-FU for ocular delivery: In vitro characterization and in vivo study in rabbit eye,10.1016/j.ejps.2012.08.001,5-FU,27.5862068965517,68.9655172413793,0,0,1.45,469,,18.5,-0.7977,65.72,130.078,0,2,2,1,0,0,27.6414,0,5,3.44827586206897,0,0,0,0,0,0,0,0,0,,2,500,,5,
Chitosan coated sodium alginate-chitosan nanoparticles loaded with 5-FU for ocular delivery: In vitro characterization and in vivo study in rabbit eye,10.1016/j.ejps.2012.08.001,5-FU,32.258064516129,64.5161290322581,0,0,1.55,505,,26.66,-0.7977,65.72,130.078,0,2,2,1,0,0,27.6414,0,5,3.2258064516129,0,0,0,0,0,0,0,0,0,,2,500,,5,
"Preparation and characterization of novel, mucoadhesive ofloxacin nanoparticles for ocular drug delivery",http://dx.doi.org/10.1590/s2175-97902019000117105,Ofloxacin,25,0,0,25,0.166666666666667,113.8,16.2,19.78,1.544,75.01,361.373,2,1,6,2,1,2,95.0413000000001,0.444444444444444,8,50,0,0,0,0,0,-5,0,-0.0135921274397869,1,85,1,1000,25,,
"Preparation and characterization of novel, mucoadhesive ofloxacin nanoparticles for ocular drug delivery",http://dx.doi.org/10.1590/s2175-97902019000117105,Ofloxacin,50,0,0,16.6666666666667,0.25,165.5,23.8,28.62,1.544,75.01,361.373,2,1,6,2,1,2,95.0413000000001,0.444444444444444,8,33.3333333333333,0,0,0,0,0,-5,0,-0.0135921274397869,1,85,1,1000,25,,
"Preparation and characterization of novel, mucoadhesive ofloxacin nanoparticles for ocular drug delivery",http://dx.doi.org/10.1590/s2175-97902019000117105,Ofloxacin,66.6666666666667,0,0,14.2857142857143,0.4375,287.4,30.6,24.06,1.544,75.01,361.373,2,1,6,2,1,2,95.0413000000001,0.444444444444444,8,19.047619047619,0,0,0,0,0,-5,0,-0.0135921274397869,1,85,1,1000,25,,
"Preparation and characterization of novel, mucoadhesive ofloxacin nanoparticles for ocular drug delivery",http://dx.doi.org/10.1590/s2175-97902019000117105,Ofloxacin,74.0740740740741,0,0,11.1111111111111,0.5625,396.1,40.3,33.1,1.544,75.01,361.373,2,1,6,2,1,2,95.0413000000001,0.444444444444444,8,14.8148148148148,0,0,0,0,0,-5,0,-0.0135921274397869,1,85,1,1000,25,,
"Preparation and characterization of novel, mucoadhesive ofloxacin nanoparticles for ocular drug delivery",http://dx.doi.org/10.1590/s2175-97902019000117105,Ofloxacin,45.4545454545455,1.51515151515152,0,22.7272727272727,0.235714285714286,227.6,28.1,29.88,1.544,75.01,361.373,2,1,6,2,1,2,95.0413000000001,0.444444444444444,8,30.3030303030303,0,0,0,0,0,-5,0,-0.0135921274397869,1,85,1,1000,25,,
"Preparation and characterization of novel, mucoadhesive ofloxacin nanoparticles for ocular drug delivery",http://dx.doi.org/10.1590/s2175-97902019000117105,Ofloxacin,44.7761194029851,2.98507462686567,0,22.3880597014925,0.239285714285714,243.1,32.4,29.77,1.544,75.01,361.373,2,1,6,2,1,2,95.0413000000001,0.444444444444444,8,29.8507462686567,0,0,0,0,0,-5,0,-0.0135921274397869,1,85,1,1000,25,,
"Preparation and characterization of novel, mucoadhesive ofloxacin nanoparticles for ocular drug delivery",http://dx.doi.org/10.1590/s2175-97902019000117105,Ofloxacin,63.6363636363636,4.54545454545455,0,13.6363636363636,0.392857142857143,439.8,37.4,24.82,1.544,75.01,361.373,2,1,6,2,1,2,95.0413000000001,0.444444444444444,8,18.1818181818182,0,0,0,0,0,-5,0,-0.0135921274397869,1,85,1,1000,25,,
"Preparation and characterization of novel, mucoadhesive ofloxacin nanoparticles for ocular drug delivery",http://dx.doi.org/10.1590/s2175-97902019000117105,Ofloxacin,60.8695652173913,8.69565217391304,0,13.0434782608696,0.410714285714286,509,35.3,22.95,1.544,75.01,361.373,2,1,6,2,1,2,95.0413000000001,0.444444444444444,8,17.3913043478261,0,0,0,0,0,-5,0,-0.0135921274397869,1,85,1,1000,25,,
Kinetic Study of Chitosan-Alginate Biopolymeric Nanoparticles for the Controlled Release of Curcumin Diethyl Disuccinate,http://dx.doi.org/10.1590/s2175-97902019000117105,Curcumin diethyl disuccinate (CDD),0.0147504228454549,0.0590016913818196,99.5653542068206,0.0658852220430319,40.6768,327,-27.3,51.2,3.7261,157.8,598.601,17,0,12,1,0,1,151.378,0.354838709677419,12,0.295008456909098,1,1,15,1310,2,0,0.0180212650928095,0,1,85,1,1000,25,15,
Enhanced oral delivery of zeaxanthin via chitosan/alginate nanoparticles: Optimizing stability and antioxidant efficacy in retinal cells,10.1016/j.fhfh.2025.100254,Zeaxanthin,0.0156858644218452,0.26143107369742,98.5595147839272,0.291931365628785,7.914,268,25.2,75.4,10.5474,40.46,568.886,10,2,2,0,0,2,184.171599999999,0.45,2,0.871436912324732,0,1,22,12600,2,0,0.0180212650928095,0,1,85,1,1000,25,15,
Development of Turmeric Oil-Loaded Chitosan/Alginate Nanocapsules for Cytotoxicity Enhancement against Breast Cancer,10.3390/polym14091835,Turmerone,0.0251654629186904,0.150992777512142,39.258122153157,0.168608601555226,16.5570833333333,184.8,-21.8,70.3,4.02392,17.07,216.324,4,0,1,1,0,0,68.649,0.4,1,60.3971110048569,1,1,22,12600,2,0,0.0180212650928095,0,1,91.74,1,1000,,15,5.45
Dual-drugs-loaded polymeric nanoparticles formulation design based on response surface methodology of particle size and zeta potential,10.14456/jcst.2020.15,α-mangostin + Resveratrol,2.38095238095238,2.38095238095238,0,0,21,948,46.6,,4.0314,80.41,319.3565,3.5,3,4.5,2.5,0,0,92.3064,0.145833333333333,4.5,95.2380952380952,0,0,0,0,0,0,0,0,0,85,1,750,25,,5.25
Dual-drugs-loaded polymeric nanoparticles formulation design based on response surface methodology of particle size and zeta potential,10.14456/jcst.2020.15,α-mangostin + Resveratrol,1.21951219512195,1.21951219512195,0,0,41,319,41.6,,4.5602,90.27,364.91125,4.25,3,5.25,2.75,0,0,105.0564,0.21875,5.25,97.5609756097561,0,0,0,0,0,0,0,0,0,85,1,750,25,,5.25
Dual-drugs-loaded polymeric nanoparticles formulation design based on response surface methodology of particle size and zeta potential,10.14456/jcst.2020.15,α-mangostin + Resveratrol,1.21951219512195,1.21951219512195,0,0,41,485,43.3,,3.5026,70.55,273.80175,2.75,3,3.75,2.25,0,0,79.5564,0.0729166666666667,3.75,97.5609756097561,0,0,0,0,0,0,0,0,0,85,1,750,25,,5.25
Dual-drugs-loaded polymeric nanoparticles formulation design based on response surface methodology of particle size and zeta potential,10.14456/jcst.2020.15,α-mangostin + Resveratrol,0.819672131147541,0.819672131147541,0,0,61,390,45.6,,4.0314,80.41,319.3565,3.5,3,4.5,2.5,0,0,92.3064,0.145833333333333,4.5,98.3606557377049,0,0,0,0,0,0,0,0,0,85,1,750,25,,5.25
Dual-drugs-loaded polymeric nanoparticles formulation design based on response surface methodology of particle size and zeta potential,10.14456/jcst.2020.15,α-mangostin + Resveratrol,0.617283950617284,0.617283950617284,0,0,40.5,595,41.1,,4.0314,80.41,319.3565,3.5,3,4.5,2.5,0,0,92.3064,0.145833333333333,4.5,98.7654320987654,0,0,0,0,0,0,0,0,0,85,1,750,25,,5.25
Dual-drugs-loaded polymeric nanoparticles formulation design based on response surface methodology of particle size and zeta potential,10.14456/jcst.2020.15,α-mangostin + Resveratrol,1.82926829268293,0.609756097560976,0,0,41,734,52.1,,4.0314,80.41,319.3565,3.5,3,4.5,2.5,0,0,92.3064,0.145833333333333,4.5,97.5609756097561,0,0,0,0,0,0,0,0,0,85,1,750,25,,5.25
Dual-drugs-loaded polymeric nanoparticles formulation design based on response surface methodology of particle size and zeta potential,10.14456/jcst.2020.15,α-mangostin + Resveratrol,0.609756097560976,1.82926829268293,0,0,41,2453,-26.4,,4.0314,80.41,319.3565,3.5,3,4.5,2.5,0,0,92.3064,0.145833333333333,4.5,97.5609756097561,0,0,0,0,0,0,0,0,0,85,1,750,25,,5.25
Dual-drugs-loaded polymeric nanoparticles formulation design based on response surface methodology of particle size and zeta potential,10.14456/jcst.2020.15,α-mangostin + Resveratrol,1.80722891566265,1.80722891566265,0,0,41.5,441,40.7,,4.0314,80.41,319.3565,3.5,3,4.5,2.5,0,0,92.3064,0.145833333333333,4.5,96.3855421686747,0,0,0,0,0,0,0,0,0,85,1,750,25,,5.25
Dual-drugs-loaded polymeric nanoparticles formulation design based on response surface methodology of particle size and zeta potential,10.14456/jcst.2020.15,α-mangostin + Resveratrol,1.6260162601626,0.813008130081301,0,0,30.75,656,51.1,,3.67886666666667,73.8366666666667,288.986666666667,3,3,4,2.33333333333333,0,0,83.8064,0.0972222222222222,4,97.5609756097561,0,0,0,0,0,0,0,0,0,85,1,750,25,,5.25
Dual-drugs-loaded polymeric nanoparticles formulation design based on response surface methodology of particle size and zeta potential,10.14456/jcst.2020.15,α-mangostin + Resveratrol,0.985221674876847,0.492610837438424,0,0,50.75,660,52.4,,4.24292,84.354,337.5784,3.8,3,4.8,2.6,0,0,97.4064,0.175,4.8,98.5221674876847,0,0,0,0,0,0,0,0,0,85,1,750,25,,5.25
